Date;SIE;ALVG;VOWG
04-Mrz-2016;80.9872;141.1500;121.0000
03-Mrz-2016;79.3826;141.5000;116.1500
02-Mrz-2016;78.7155;142.2500;115.7000
01-Mrz-2016;78.5713;139.7500;112.6000
29-Feb-2016;77.0388;137.2500;107.7000
26-Feb-2016;77.8050;137.8500;103.6000
25-Feb-2016;75.8308;135.0500;99.0000
24-Feb-2016;74.3614;132.8500;98.5000
23-Feb-2016;76.6331;135.0000;103.3000
22-Feb-2016;77.9132;136.2500;106.3500
19-Feb-2016;76.2184;134.0500;102.0500
18-Feb-2016;76.5249;135.7500;105.4500
17-Feb-2016;76.1553;134.6000;104.3000
16-Feb-2016;74.0549;130.4500;100.1500
15-Feb-2016;74.1271;131.4500;101.7500
12-Feb-2016;72.7027;129.0000;95.2000
11-Feb-2016;71.4227;126.5500;94.0000
10-Feb-2016;74.1451;133.6000;97.3700
09-Feb-2016;73.9107;131.3500;95.5200
08-Feb-2016;74.4155;135.1000;97.9600
05-Feb-2016;76.2184;138.0500;103.1500
04-Feb-2016;76.7503;140.6000;101.0000
03-Feb-2016;76.4528;140.7500;101.4000
02-Feb-2016;77.5165;143.9000;103.8000
01-Feb-2016;78.8327;147.5000;105.9000
29-Jan-2016;79.4907;148.6500;106.9000
28-Jan-2016;78.0033;144.6500;108.6500
27-Jan-2016;79.7522;147.5000;111.8500
26-Jan-2016;81.6723;147.1000;112.3000
25-Jan-2016;75.1908;147.7000;110.7500
22-Jan-2016;75.0375;148.1500;112.9500
21-Jan-2016;73.4960;145.0500;110.4000
20-Jan-2016;72.3872;144.6000;104.6000
19-Jan-2016;74.1541;149.7000;110.1000
18-Jan-2016;73.3157;148.1000;110.3500
15-Jan-2016;73.6493;149.2500;111.9000
14-Jan-2016;75.0736;151.9000;116.0000
13-Jan-2016;74.9384;154.5500;120.5000
12-Jan-2016;75.2268;154.3000;120.9500
11-Jan-2016;74.7941;152.4000;117.0500
08-Jan-2016;75.2809;151.8000;115.1000
07-Jan-2016;75.8038;153.7500;115.0000
06-Jan-2016;77.2822;157.0000;118.9000
05-Jan-2016;77.5887;156.5000;121.4000
04-Jan-2016;77.1019;156.0000;126.4000
30-Dez-2015;81.0232;163.5500;133.7500
29-Dez-2015;81.8976;165.0000;135.3500
28-Dez-2015;80.3561;161.5000;133.1500
23-Dez-2015;80.8069;163.0000;135.0500
22-Dez-2015;78.8868;160.3000;132.1000
21-Dez-2015;79.3465;160.7000;130.4500
18-Dez-2015;80.2570;161.9500;130.0000
17-Dez-2015;81.1945;163.1500;130.8500
16-Dez-2015;79.5178;160.1500;125.5000
15-Dez-2015;79.5088;159.2000;125.4000
14-Dez-2015;77.7509;155.7000;123.2500
11-Dez-2015;79.1031;158.3500;128.5500
10-Dez-2015;80.7798;161.9500;133.2500
09-Dez-2015;81.5461;161.3500;131.7500
08-Dez-2015;81.8255;162.9000;124.0500
07-Dez-2015;83.8178;165.0500;127.1000
04-Dez-2015;83.0155;162.3500;126.9000
03-Dez-2015;82.8442;162.5500;125.6500
02-Dez-2015;86.4410;167.4000;126.9500
01-Dez-2015;87.3875;167.5500;130.1500
30-Nov-2015;88.4693;167.6500;131.5500
27-Nov-2015;87.3244;167.3000;123.8500
26-Nov-2015;87.6219;167.6000;124.6000
25-Nov-2015;86.4861;168.0000;120.3500
24-Nov-2015;85.2240;161.7500;115.9000
23-Nov-2015;86.3779;163.2000;109.9000
20-Nov-2015;86.6393;161.7000;108.4500
19-Nov-2015;86.3869;161.2500;105.8500
18-Nov-2015;84.9626;160.5000;101.4000
17-Nov-2015;85.4314;160.7000;98.6400
16-Nov-2015;83.0966;158.1000;97.4600
13-Nov-2015;83.7096;157.6000;96.3500
12-Nov-2015;84.6922;159.1000;95.3900
11-Nov-2015;83.0966;160.5500;96.1700
10-Nov-2015;82.8261;157.9500;95.5800
09-Nov-2015;83.2498;156.6500;96.0000
06-Nov-2015;84.8094;157.3000;97.1800
05-Nov-2015;83.5383;159.0500;97.5000
04-Nov-2015;83.1597;158.7000;100.4500
03-Nov-2015;83.1777;160.4000;111.0000
02-Nov-2015;83.2859;159.6000;112.7000
30-Okt-2015;82.4836;159.3500;109.3000
29-Okt-2015;82.2402;157.9500;108.4000
28-Okt-2015;81.9698;158.1000;109.3500
27-Okt-2015;80.4373;156.6000;105.1500
26-Okt-2015;80.8610;157.2000;107.0000
23-Okt-2015;81.1494;156.1000;107.7000
22-Okt-2015;78.2197;153.0000;103.8000
21-Okt-2015;76.4979;149.7000;100.4000
20-Okt-2015;75.5694;148.8000;98.7000
19-Okt-2015;75.9750;149.0000;99.1900
16-Okt-2015;75.7677;148.3500;100.6000
15-Okt-2015;76.2184;146.0500;102.8000
14-Okt-2015;75.4612;144.3000;106.6000
13-Okt-2015;76.7323;145.5000;106.3000
12-Okt-2015;77.5526;146.5500;108.5500
09-Okt-2015;77.5165;146.3000;106.6000
08-Okt-2015;76.6151;145.2000;103.5000
07-Okt-2015;76.2725;144.1500;104.0000
06-Okt-2015;74.5327;144.2000;97.0900
05-Okt-2015;73.4329;143.1500;93.5200
02-Okt-2015;71.3506;139.4500;92.3600
01-Okt-2015;71.2424;138.3000;96.5000
30-Sep-2015;72.0627;140.2500;97.7500
29-Sep-2015;71.2153;137.3000;95.2000
28-Sep-2015;70.8728;137.1000;99.3000
25-Sep-2015;72.1168;138.3500;107.3000
24-Sep-2015;70.8457;135.3500;112.1500
23-Sep-2015;72.4143;136.7500;111.5000
22-Sep-2015;72.2791;135.7000;106.0000
21-Sep-2015;74.3975;139.1500;132.2000
18-Sep-2015;73.3067;137.0000;162.4000
17-Sep-2015;76.6241;141.7500;167.8000
16-Sep-2015;77.0388;142.6500;169.6500
15-Sep-2015;76.6782;141.4000;169.2000
14-Sep-2015;76.6782;140.6000;167.1000
11-Sep-2015;77.0478;140.8500;167.9500
10-Sep-2015;77.8050;142.0000;167.9500
09-Sep-2015;78.3910;142.9000;169.7500
08-Sep-2015;78.3459;142.1500;166.9500
07-Sep-2015;77.7509;140.6000;162.7500
04-Sep-2015;77.5796;139.9500;162.2000
03-Sep-2015;79.8153;144.3500;166.7000
02-Sep-2015;78.5983;140.1500;163.0000
01-Sep-2015;78.2828;138.9000;164.3500
31-Aug-2015;79.7432;142.2500;169.5000
28-Aug-2015;79.9775;141.9000;171.3500
27-Aug-2015;79.6620;141.9000;172.2000
26-Aug-2015;77.9673;138.8500;168.3000
25-Aug-2015;78.5082;139.6500;169.1000
24-Aug-2015;75.8038;133.7000;159.7000
21-Aug-2015;79.6891;139.9000;166.9500
20-Aug-2015;81.5731;144.5000;169.5000
19-Aug-2015;83.1146;149.7500;173.2500
18-Aug-2015;85.3953;152.5500;176.5500
17-Aug-2015;85.7559;152.1000;177.9500
14-Aug-2015;86.0534;152.4500;178.8500
13-Aug-2015;86.4861;152.5500;178.4500
12-Aug-2015;85.8010;150.3000;177.8000
11-Aug-2015;88.2980;154.3500;183.8000
10-Aug-2015;90.9573;157.3000;190.8500
07-Aug-2015;89.4158;153.2500;189.1500
06-Aug-2015;90.3263;155.0000;187.5500
05-Aug-2015;90.2361;154.8000;188.6500
04-Aug-2015;88.8930;153.0000;183.7500
03-Aug-2015;89.0011;151.8500;184.5000
31-Jul-2015;87.8383;149.1000;182.4000
30-Jul-2015;86.5672;150.4000;184.9500
29-Jul-2015;83.3670;150.0000;186.3500
28-Jul-2015;83.0155;150.0500;190.8000
27-Jul-2015;82.3394;148.3000;186.2000
24-Jul-2015;83.9800;152.7500;189.8000
23-Jul-2015;84.8274;153.8000;195.1000
22-Jul-2015;84.9536;153.4000;195.5000
21-Jul-2015;85.7829;152.5000;197.5000
20-Jul-2015;86.5942;155.0500;198.3500
17-Jul-2015;85.9813;154.1500;200.0000
16-Jul-2015;86.0444;154.5000;200.9000
15-Jul-2015;84.7553;151.6500;197.9000
14-Jul-2015;84.6561;150.8000;200.8000
13-Jul-2015;84.5299;149.3500;205.8000
10-Jul-2015;82.9794;146.4500;205.8000
09-Jul-2015;81.1404;141.4000;203.7000
08-Jul-2015;79.4096;138.1000;199.3500
07-Jul-2015;78.4991;136.0000;204.7000
06-Jul-2015;80.4283;138.6500;209.7000
03-Jul-2015;81.6002;141.6000;212.7000
02-Jul-2015;81.7895;141.8000;213.4500
01-Jul-2015;82.5918;142.8500;216.2500
30-Jun-2015;81.4469;139.7000;208.0000
29-Jun-2015;83.0064;141.1500;211.9000
26-Jun-2015;85.7288;146.5000;219.3500
25-Jun-2015;85.9722;146.1000;218.6500
24-Jun-2015;86.5131;146.0500;218.4000
23-Jun-2015;87.0901;147.0000;220.2000
22-Jun-2015;87.1351;146.5000;217.9000
19-Jun-2015;84.3045;140.1000;210.0000
18-Jun-2015;84.3406;141.8500;210.2500
17-Jun-2015;83.2679;139.3000;207.3500
16-Jun-2015;83.5383;140.1500;209.8000
15-Jun-2015;83.2498;139.7500;208.7500
12-Jun-2015;84.9265;142.5000;213.4000
11-Jun-2015;86.1165;144.6500;216.7500
10-Jun-2015;85.8641;142.2000;217.9500
09-Jun-2015;84.5299;139.7500;212.6500
08-Jun-2015;85.3953;140.4500;210.7500
05-Jun-2015;86.1615;143.1000;213.9000
04-Jun-2015;87.1982;143.6500;217.6500
03-Jun-2015;87.5228;144.1500;217.8000
02-Jun-2015;86.4951;142.7500;216.9500
01-Jun-2015;86.7024;142.6000;220.3500
29-Mai-2015;86.3418;142.7500;221.0000
28-Mai-2015;87.7752;146.8000;226.8500
27-Mai-2015;88.5865;150.3000;229.4000
26-Mai-2015;87.4867;149.6500;226.3500
22-Mai-2015;88.4783;152.0000;229.9500
21-Mai-2015;88.6225;152.4000;230.5000
20-Mai-2015;88.3611;151.6500;232.6000
19-Mai-2015;88.3341;152.0000;233.2000
18-Mai-2015;86.9729;148.8000;222.3500
15-Mai-2015;86.4320;146.9500;215.7000
14-Mai-2015;86.8557;148.3500;220.8500
13-Mai-2015;85.2421;145.1500;218.1000
12-Mai-2015;86.4049;145.5000;220.5500
11-Mai-2015;87.2163;149.3500;227.3000
08-Mai-2015;87.5408;151.0000;232.0000
07-Mai-2015;85.9632;147.6500;225.0000
06-Mai-2015;87.3064;154.2000;220.8000
05-Mai-2015;86.7565;150.5500;228.5000
04-Mai-2015;88.8209;154.8500;230.8500
30-Apr-2015;87.9014;152.6000;231.4500
29-Apr-2015;87.8833;152.0500;230.7500
28-Apr-2015;91.2728;155.0000;240.3000
27-Apr-2015;91.9489;158.1500;245.4500
24-Apr-2015;89.5420;156.0500;233.0500
23-Apr-2015;88.5955;159.6500;228.5500
22-Apr-2015;89.8756;162.1500;226.6500
21-Apr-2015;90.6418;163.3000;228.0000
20-Apr-2015;90.7319;163.8500;230.8000
17-Apr-2015;89.1995;161.2500;235.0000
16-Apr-2015;91.4531;165.5500;237.6500
15-Apr-2015;93.2560;168.1500;242.7000
14-Apr-2015;92.3997;168.3500;246.4500
13-Apr-2015;93.4363;169.5000;248.6500
10-Apr-2015;93.2560;169.7000;253.2000
09-Apr-2015;91.4531;166.2000;249.6000
08-Apr-2015;91.1827;165.3500;244.3500
07-Apr-2015;92.0841;165.5000;244.7000
02-Apr-2015;90.9122;163.5000;243.8000
01-Apr-2015;91.0024;163.4500;244.6500
31-Mrz-2015;90.7770;161.8500;247.8500
30-Mrz-2015;91.3630;162.3500;249.9000
27-Mrz-2015;90.2361;160.2500;244.6000
26-Mrz-2015;90.0198;160.1000;243.3000
25-Mrz-2015;90.0919;161.3500;244.0000
24-Mrz-2015;91.2278;161.9000;245.3000
23-Mrz-2015;90.5517;160.1000;240.8000
20-Mrz-2015;90.7319;161.7500;250.0500
19-Mrz-2015;91.0024;158.4500;248.0000
18-Mrz-2015;94.9688;157.9000;244.5000
17-Mrz-2015;94.1575;158.8000;252.4500
16-Mrz-2015;95.4646;159.9500;255.2000
13-Mrz-2015;93.2110;155.5000;247.7500
12-Mrz-2015;92.1292;154.5000;241.4000
11-Mrz-2015;92.0391;153.8500;242.2500
10-Mrz-2015;89.3076;150.6500;231.3000
09-Mrz-2015;89.7674;151.5500;232.2000
06-Mrz-2015;89.6682;151.2500;229.8500
05-Mrz-2015;89.7313;150.7500;225.6500
04-Mrz-2015;88.6225;151.0500;224.2000
03-Mrz-2015;88.2800;149.4500;221.6000
02-Mrz-2015;88.9110;151.2500;227.0000
27-Feb-2015;89.9837;149.6000;225.5000
26-Feb-2015;89.1814;149.0500;224.9000
25-Feb-2015;89.0462;149.9500;223.0000
24-Feb-2015;88.6225;149.2000;226.1000
23-Feb-2015;88.3431;147.9000;228.6500
20-Feb-2015;87.8743;146.6000;225.0000
19-Feb-2015;87.8743;146.9000;223.1500
18-Feb-2015;87.2613;146.4500;217.1500
17-Feb-2015;86.2156;147.0000;212.3500
16-Feb-2015;85.8551;147.1000;213.8500
13-Feb-2015;86.5041;148.6000;212.6500
12-Feb-2015;85.0888;148.2000;214.4500
11-Feb-2015;85.0798;146.4500;210.2500
10-Feb-2015;85.1970;146.2000;209.1000
09-Feb-2015;84.8454;146.9000;207.5000
06-Feb-2015;85.9091;149.1500;214.2500
05-Feb-2015;86.8106;148.7500;212.7000
04-Feb-2015;86.1255;149.6000;209.8000
03-Feb-2015;86.5492;150.2000;207.1000
02-Feb-2015;85.5035;148.9500;202.2500
30-Jan-2015;83.8358;146.4000;198.3000
29-Jan-2015;84.3767;148.2000;204.1500
28-Jan-2015;85.6567;147.7500;204.2000
27-Jan-2015;89.9928;146.8000;201.9500
26-Jan-2015;92.7602;148.7000;205.2500
23-Jan-2015;91.0475;147.7500;203.8000
22-Jan-2015;89.4699;144.9000;198.1000
21-Jan-2015;88.9110;143.3000;194.5500
20-Jan-2015;87.8112;142.5000;193.0500
19-Jan-2015;87.3785;142.1500;192.6500
16-Jan-2015;86.0624;142.5000;191.8000
15-Jan-2015;85.3232;140.6500;186.5000
14-Jan-2015;83.6014;137.9000;183.5500
13-Jan-2015;84.6020;139.3500;185.8000
12-Jan-2015;84.2324;136.6000;181.7500
09-Jan-2015;83.3760;135.8500;180.9000
08-Jan-2015;85.1159;138.3000;183.8500
07-Jan-2015;82.4205;134.7500;178.5000
06-Jan-2015;81.8976;133.5000;177.4000
05-Jan-2015;81.9698;133.3500;176.3000
02-Jan-2015;84.5209;136.7000;182.5000
30-Dez-2014;84.5119;137.3500;184.6500
29-Dez-2014;85.5035;139.2500;186.6000
23-Dez-2014;85.2691;139.7000;187.1000
22-Dez-2014;84.5660;139.3000;185.9500
19-Dez-2014;83.6194;138.4500;185.2500
18-Dez-2014;84.6110;137.8500;184.5500
17-Dez-2014;82.1230;134.5500;177.9500
16-Dez-2014;82.4295;134.1500;178.5500
15-Dez-2014;80.2119;131.3000;175.1000
12-Dez-2014;82.3754;134.5000;181.6500
11-Dez-2014;84.5660;137.7500;186.4500
10-Dez-2014;83.9349;136.7000;182.8500
09-Dez-2014;83.5113;136.0500;183.1000
08-Dez-2014;84.8364;138.4500;186.2500
05-Dez-2014;85.0888;138.8500;188.0500
04-Dez-2014;83.4391;136.9000;182.5500
03-Dez-2014;84.6471;138.3000;184.5000
02-Dez-2014;84.5569;137.5000;183.8000
01-Dez-2014;85.2150;137.4500;184.7000
28-Nov-2014;85.7829;138.4500;185.2000
27-Nov-2014;86.9007;138.0000;184.4500
26-Nov-2014;86.4771;136.8000;182.6500
25-Nov-2014;85.8460;136.1000;183.3000
24-Nov-2014;85.0077;136.5000;179.9500
21-Nov-2014;84.7192;135.8500;177.9500
20-Nov-2014;81.9337;133.4500;174.4000
19-Nov-2014;82.0058;133.0000;174.0000
18-Nov-2014;81.9968;133.0000;174.3500
17-Nov-2014;80.1578;131.9500;170.8000
14-Nov-2014;79.7792;131.2000;169.9500
13-Nov-2014;79.4727;130.9000;168.5000
12-Nov-2014;79.2293;130.5000;169.0500
11-Nov-2014;80.2119;132.2500;171.6000
10-Nov-2014;79.8513;132.2500;172.0500
07-Nov-2014;79.3555;131.2000;171.1500
06-Nov-2014;80.7798;126.6500;173.4500
05-Nov-2014;80.3021;126.7000;170.9000
04-Nov-2014;79.2383;125.3000;168.6000
03-Nov-2014;80.2840;125.6000;169.7500
31-Okt-2014;81.0503;126.7000;170.0500
30-Okt-2014;78.7515;124.2000;165.1500
29-Okt-2014;78.7065;123.7500;162.1000
28-Okt-2014;78.4541;123.5000;160.9000
27-Okt-2014;77.1289;122.2500;158.3500
24-Okt-2014;77.6067;123.0500;160.4500
23-Okt-2014;78.1025;123.3000;161.3000
22-Okt-2014;77.1019;122.1500;159.9000
21-Okt-2014;77.0117;121.3500;159.3000
20-Okt-2014;74.8933;119.8500;156.9500
17-Okt-2014;75.9029;120.4500;160.0000
16-Okt-2014;74.2983;117.9000;153.1000
15-Okt-2014;74.2262;119.5500;150.2500
14-Okt-2014;76.3627;122.1500;155.3000
13-Okt-2014;76.1734;122.9000;153.2000
10-Okt-2014;75.3621;122.9500;150.9500
09-Okt-2014;78.4360;124.4000;155.6000
08-Okt-2014;78.1115;124.4500;155.3000
07-Okt-2014;79.2924;125.3000;157.0500
06-Okt-2014;81.0863;125.8000;157.0000
02-Okt-2014;82.3934;125.3000;157.6500
01-Okt-2014;84.0521;127.3500;160.7000
30-Sep-2014;85.0708;128.3500;164.4000
29-Sep-2014;84.2144;128.5000;164.9000
26-Sep-2014;84.6561;128.2000;166.3000
25-Sep-2014;84.0792;136.6500;166.5500
24-Sep-2014;85.3052;137.8000;170.1500
23-Sep-2014;84.9896;137.3000;170.8000
22-Sep-2014;86.5131;138.3500;174.0500
19-Sep-2014;86.9007;138.4500;176.3000
18-Sep-2014;88.1808;137.4500;175.8000
17-Sep-2014;88.5594;134.6500;174.3000
16-Sep-2014;88.0636;134.0500;174.4500
15-Sep-2014;87.7842;134.0000;175.3500
12-Sep-2014;87.5228;133.0500;175.5000
11-Sep-2014;87.9284;133.4000;176.3000
10-Sep-2014;88.0726;133.8500;175.9500
09-Sep-2014;88.3972;133.3000;177.4000
08-Sep-2014;88.3791;133.6000;179.5500
05-Sep-2014;88.7217;133.1500;179.4000
04-Sep-2014;88.8749;133.6500;177.3500
03-Sep-2014;87.5768;132.2000;174.1000
02-Sep-2014;86.6213;130.7500;171.5500
01-Sep-2014;86.1615;130.1500;170.0000
29-Aug-2014;85.9452;129.8000;170.8500
28-Aug-2014;85.8460;129.5000;172.0500
27-Aug-2014;86.8917;130.4000;174.2000
26-Aug-2014;87.2974;130.8500;175.2000
25-Aug-2014;86.6664;130.0000;174.3500
22-Aug-2014;84.4578;128.2500;172.1000
21-Aug-2014;85.5305;128.7000;172.7500
20-Aug-2014;83.8178;127.5000;171.6000
19-Aug-2014;83.6465;128.0000;170.1500
18-Aug-2014;83.0064;127.5500;167.1000
15-Aug-2014;81.7264;126.1500;165.5000
14-Aug-2014;82.6008;126.7500;167.9000
13-Aug-2014;81.9607;125.8000;167.9000
12-Aug-2014;80.4102;124.3000;167.7000
11-Aug-2014;81.5551;124.0000;168.5000
08-Aug-2014;80.0767;121.9000;165.5000
07-Aug-2014;80.4283;121.3000;166.7000
06-Aug-2014;81.3387;121.7500;168.4000
05-Aug-2014;81.2396;122.4500;170.0000
04-Aug-2014;80.7888;122.3000;172.8000
01-Aug-2014;81.2396;122.7000;173.0500
31-Jul-2014;83.2949;124.9000;174.5500
30-Jul-2014;83.5653;127.3000;175.7000
29-Jul-2014;84.3316;128.9000;177.1500
28-Jul-2014;83.9800;128.4000;176.1000
25-Jul-2014;83.8628;128.8500;180.0000
24-Jul-2014;85.1429;129.8000;183.3500
23-Jul-2014;84.6832;128.8500;183.7500
22-Jul-2014;84.3226;129.0500;182.3000
21-Jul-2014;82.5106;127.4000;181.3500
18-Jul-2014;83.3760;129.6500;183.5000
17-Jul-2014;83.7456;129.9000;185.0000
16-Jul-2014;85.0077;131.3000;189.1000
15-Jul-2014;83.2138;130.0000;186.5000
14-Jul-2014;84.3676;130.1500;186.5500
11-Jul-2014;83.3941;127.7000;185.3500
10-Jul-2014;83.5203;127.4500;184.4000
09-Jul-2014;85.1339;128.6000;184.5000
08-Jul-2014;84.7372;126.6000;185.0000
07-Jul-2014;86.4590;126.6500;188.8000
04-Jul-2014;87.8292;125.7000;191.9500
03-Jul-2014;88.0456;124.3500;192.5000
02-Jul-2014;86.9909;122.7500;192.8000
01-Jul-2014;87.0269;122.4500;192.2500
30-Jun-2014;86.9458;121.7000;191.8000
27-Jun-2014;86.5131;121.4000;191.0000
26-Jun-2014;86.9909;121.5500;190.6000
25-Jun-2014;87.9825;122.0500;192.7500
24-Jun-2014;88.8118;122.4500;194.3500
23-Jun-2014;88.8569;122.3500;195.1000
20-Jun-2014;90.3714;123.0000;196.8500
19-Jun-2014;90.0919;123.8000;197.5500
18-Jun-2014;89.1183;123.3000;195.6000
17-Jun-2014;89.3707;123.6000;195.9500
16-Jun-2014;89.0823;123.1000;195.1500
13-Jun-2014;89.0642;123.8500;196.3500
12-Jun-2014;89.0552;123.9000;197.3500
11-Jun-2014;89.1724;124.8000;196.3500
10-Jun-2014;90.0378;125.4000;195.5000
09-Jun-2014;89.7494;125.0500;197.0000
06-Jun-2014;89.3257;123.9000;196.9500
05-Jun-2014;88.9110;124.1500;195.7000
04-Jun-2014;88.2890;123.5000;192.8000
03-Jun-2014;87.9374;124.1000;195.6500
02-Jun-2014;88.3070;124.5000;195.6500
30-Mai-2014;87.8563;124.4000;195.0000
29-Mai-2014;88.1628;124.6000;195.3000
28-Mai-2014;88.3611;124.7000;194.7000
27-Mai-2014;87.8473;124.3500;195.0000
26-Mai-2014;87.9555;123.1000;195.1000
23-Mai-2014;86.8196;121.8000;192.8500
22-Mai-2014;85.8100;121.9000;190.8500
21-Mai-2014;85.1249;121.9500;190.8500
20-Mai-2014;85.1880;121.1000;190.1500
19-Mai-2014;86.2787;121.2000;189.8500
16-Mai-2014;86.6574;121.3500;188.1000
15-Mai-2014;86.9368;122.6000;187.7000
14-Mai-2014;88.8659;122.6500;188.7500
13-Mai-2014;89.9837;121.9500;191.6500
12-Mai-2014;88.9471;121.9500;191.8000
09-Mai-2014;87.1441;120.8500;190.8000
08-Mai-2014;87.2884;121.4500;191.4500
07-Mai-2014;86.3959;125.4000;187.9000
06-Mai-2014;84.6561;123.8000;188.9500
05-Mai-2014;84.9626;124.0000;190.8000
02-Mai-2014;84.8184;124.1000;190.8000
30-Apr-2014;85.6387;124.8500;194.1000
29-Apr-2014;84.8725;124.4500;192.3000
28-Apr-2014;84.3676;122.0500;194.5500
25-Apr-2014;86.5131;121.2500;193.2000
24-Apr-2014;87.8833;122.8000;196.2500
23-Apr-2014;87.8563;121.8000;195.9500
